taxon_group,verbatim_name,name,"name to use (if different from ""name"")",name comment field,Comment,notes,Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,comments,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,Corrections to pbdb_taxon_rank,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name
radiolarians,Eucyrtidium mariae,Eucyrtidium mariae,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,mariae,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium matuyamai,Eucyrtidium matuyamai,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,matuyamai,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium mitodes n. sp.,Eucyrtidium mitodes n. sp.,Eucyrtidium mitodes,Eucyrtidium mitodes n. sp.,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,mitodes,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium montiparum,Eucyrtidium montiparum,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,montiparum,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium nishimurae,Eucyrtidium nishimurae,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,nishimurae,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium plesiodiaphanes,Eucyrtidium plesiodiaphanes,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,plesiodiaphanes,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium pseudoinflatum,Eucyrtidium pseudoinflatum,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,pseudoinflatum,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eucyrtidium spinosum,Eucyrtidium spinosum,,,,"in PBDB, so it will be classified correctly",,,Eucyrtidium ,,,,spinosum,,,,,515,Eucyrtidium,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eusyringium fistuligerum,Eusyringium fistuligerum,,,,"in PBDB, but classification differs to Mikrotax",,,Eusyringium ,,,,fistuligerum,,,,,517,Eusyringium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Eusyringium lagena,Eusyringium lagena,,,,"in PBDB, but classification differs to Mikrotax",,,Eusyringium ,,,,lagena,,,,,517,Eusyringium,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Giraffospyris angulata,Giraffospyris angulata,,,,"in PBDB, so it will be classified correctly",,,Giraffospyris ,,,,angulata,,,,,523,Giraffospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Giraffospyris sp.,Giraffospyris sp.,,,,"in PBDB, so it will be classified correctly",,,Giraffospyris ,,,,sp.,,,,,523,Giraffospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Gondwanaria deflandrei,Gondwanaria deflandrei,,,,"in PBDB, so it will be classified correctly",,,Gondwanaria ,,,,deflandrei,,,,,432661,Gondwanaria,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Gondwanaria japonica,Gondwanaria japonica,,,,"in PBDB, so it will be classified correctly",,,Gondwanaria ,,,,japonica,,,,,432661,Gondwanaria,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Gyraffospyris angulata,Gyraffospyris angulata,Giraffospyris angulata,,,"in PBDB, so it will be classified correctly",,,Giraffospyris ,,,,angulata,,,,,523,Giraffospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Haliommetta miocenica,Haliommetta miocenica,,,,"in PBDB, so it will be classified correctly",,,Haliommetta ,,,,miocenica,,,,,432662,Haliommetta,genus,,64926,Actinommidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Heliodiscus astericus,Heliodiscus astericus,Heliodiscus asteriscus,,,"in PBDB, so it will be classified correctly",,,Heliodiscus ,,,,asteriscus,,,,,144,Heliodiscus,genus,,84708,Heliodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Heliodiscus asteriscus,Heliodiscus asteriscus,,,,"in PBDB, so it will be classified correctly",,,Heliodiscus ,,,,asteriscus,,,,,144,Heliodiscus,genus,,84708,Heliodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,"Heliodiscus asteriscus Haeckel, 1887","Heliodiscus asteriscus Haeckel, 1887",Heliodiscus asteriscus,"Heliodiscus asteriscus Haeckel, 1887",,"in PBDB, so it will be classified correctly",,,Heliodiscus ,,,,asteriscus,,,,,144,Heliodiscus,genus,,84708,Heliodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Helotholus vema,Helotholus vema,,,,"in PBDB, so it will be classified correctly",,,Helotholus ,,,,vema,,,,,532,Helotholus,genus,,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Helotholus? haysi,Helotholus ? haysi,,,,"in PBDB, so it will be classified correctly",,?,Helotholus ,,,,haysi,,,,,532,Helotholus,genus,,66455,Plagiacanthidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium akitaensis,Hexacontium akitaensis,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,akitaensis,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium dionysus,Hexacontium dionysus,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,dionysus,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium enthacanthus,Hexacontium enthacanthus,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,enthacanthus,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium laevigatum,Hexacontium laevigatum,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,laevigatum,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium melpomene,Hexacontium melpomene,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,melpomene,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium pachydermum,Hexacontium pachydermum,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,pachydermum,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium parviakitaensis,Hexacontium parviakitaensis,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,parviakitaensis,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexacontium sp.,Hexacontium sp.,,,,"in PBDB, so it will be classified correctly",,,Hexacontium ,,,,sp.,,,,,152,Hexacontium,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexalonche amphisiphon,Hexalonche amphisiphon,,,,"in PBDB, so it will be classified correctly",,,Hexalonche,,,,amphisiphon,,,,,155,Hexalonche,genus,,66375,Hexalonchidae,66363,Entactinaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hexapyle dodecantha group,Hexapyle dodecantha group,,,,"in PBDB, so it will be classified correctly",,,Hexapyle,,,,dodecantha,,,,,84813,Hexapyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Histiastrum quadribrachiatus quadribrachiatus,Histiastrum quadribrachiatus quadribrachiatus,,,,"in PBDB, so it will be classified correctly",,,Histiastrum,,,,quadribrachiatus ,,quadribrachiatus,,,161,Histiastrum,genus,,84817,Larnacillidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hymeniastrum euclidis,Hymeniastrum euclidis,,,,"in PBDB, so it will be classified correctly",,,Hymeniastrum,,,,euclidis,,,,,166,Hymeniastrum,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Hymeniastrum sp.,Hymeniastrum sp.,,,,"in PBDB, so it will be classified correctly",,,Hymeniastrum,,,,sp.,,,,,166,Hymeniastrum,genus,,65975,Spongodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamaprocyrtis heteroporos,Lamaprocyrtis heteroporos,,,,"in PBDB, so it will be classified correctly",,,Lamaprocyrtis ,,,,heteroporos,,,,,432663,Lamaprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamaprocyrtis neoheteroporos,Lamaprocyrtis neoheteroporos,,,,"in PBDB, so it will be classified correctly",,,Lamaprocyrtis ,,,,neoheteroporos,,,,,432663,Lamaprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamaprocyrtis nigriniae,Lamaprocyrtis nigriniae,,,,"in PBDB, so it will be classified correctly",,,Lamaprocyrtis ,,,,nigriniae,,,,,432663,Lamaprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas cf. heteroporus,Lamprocyclas cf. heteroporus,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,cf.,heteroporus,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas hadros,Lamprocyclas hadros,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,hadros,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas junonis,Lamprocyclas junonis,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,junonis,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas maritalis,Lamprocyclas maritalis,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,maritalis,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas maritalis maritalis,Lamprocyclas maritalis maritalis,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,maritalis,,maritalis,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas maritalis polypora,Lamprocyclas maritalis polypora,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,maritalis,,polypora,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas marytalis,Lamprocyclas marytalis,Lamprocyclas maritalis,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,maritalis,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyclas particollis,Lamprocyclas particollis,,,,"in PBDB, so it will be classified correctly",,,Lamprocyclas,,,,particollis,,,,,544,Lamprocyclas,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyrtis heteroporos,Lamprocyrtis heteroporos,,,,"in PBDB, so it will be classified correctly",,,Lamprocyrtis ,,,,heteroporos,,,,,545,Lamprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyrtis neoheteroporos,Lamprocyrtis neoheteroporos,,,,"in PBDB, so it will be classified correctly",,,Lamprocyrtis ,,,,neoheteroporos,,,,,545,Lamprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyrtis nigrinae,Lamprocyrtis nigrinae,Lamprocyrtis nigriniae,,,"in PBDB, so it will be classified correctly",,,Lamprocyrtis ,,,,nigriniae,,,,,545,Lamprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamprocyrtis nigriniae,Lamprocyrtis nigriniae,,,,"in PBDB, so it will be classified correctly",,,Lamprocyrtis ,,,,nigriniae,,,,,545,Lamprocyrtis,genus,,86221,Pterocorythidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lampromitra coronata,Lampromitra coronata,,,,"in PBDB, so it will be classified correctly",,,Lampromitra ,,,,coronata,,,,,85728,Lampromitra,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lampromitra sp.,Lampromitra sp.,,,,"in PBDB, so it will be classified correctly",,,Lampromitra ,,,,sp.,,,,,85728,Lampromitra,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium fab. chaunothorax,Lamptonium fab. chaunothorax,Lamptonium fabaeforme chaunothorax,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,fabaeforme ,,chaunothorax,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium fab. constrictum,Lamptonium fab. constrictum,Lamptonium fabaeforme constrictum,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,fabaeforme ,,constrictum,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium fab. fabaeforme,Lamptonium fab. fabaeforme,Lamptonium fabaeforme fabaeforme,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium fabaeforme,Lamptonium fabaeforme,,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,fabaeforme ,,,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium fabaeforme fabaeforme,Lamptonium fabaeforme fabaeforme,,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,fabaeforme ,,fabaeforme ,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium pennatum,Lamptonium pennatum,,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,pennatum,,,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lamptonium sanfilippoae,Lamptonium sanfilippoae,,,,"in PBDB, so it will be classified correctly",,,Lamptonium ,,,,sanfilippoae,,,,,547,Lamptonium,genus,,87065,Theocotylidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle buetschlii,Larcopyle buetschlii,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,buetschlii,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle hayesi,Larcopyle hayesi,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,hayesi,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle nebulum,Larcopyle nebulum,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,nebulum,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle polyacantha,Larcopyle polyacantha,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,polycantha,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle polyacantha group,Larcopyle polyacantha group,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,polycantha,,,,Larcopyle polyacantha group,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle pylomaticus,Larcopyle pylomaticus,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,pylomaticus,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle quadrangula,Larcopyle quadrangula,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,quadrangula,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcopyle weddellium,Larcopyle weddellium,,,,"in PBDB, so it will be classified correctly",,,Larcopyle ,,,,weddellium,,,,,182,Larcopyle,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcospira minor,Larcospira minor,,,,"in PBDB, so it will be classified correctly",,,Larcospira ,,,,minor,,,,,183,Larcospira,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Larcospira quadrangula,Larcospira quadrangula,,,,"in PBDB, so it will be classified correctly",,,Larcospira ,,,,quadrangula,,,,,183,Larcospira,genus,,84792,Pyloniidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lipmanella dictyoceras,Lipmanella dictyoceras,,,,"in PBDB, so it will be classified correctly",,,Lipmanella ,,,,dictyoceras,,,,,432664,Lipmanella,genus,,85714,Lophophaenidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Liriospyris longicornuta,Liriospyris longicornuta,,,,"in PBDB, so it will be classified correctly",,,Liriospyris,,,,longicornuta,,,,,551,Liriospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Liriospyris parkerae,Liriospyris parkerae,,,,"in PBDB, so it will be classified correctly",,,Liriospyris,,,,parkerae,,,,,551,Liriospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Liriospyris reticulata,Liriospyris reticulata,,,,"in PBDB, so it will be classified correctly",,,Liriospyris,,,,reticulata,,,,,551,Liriospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Liriospyris sp.,Liriospyris sp.,,,,"in PBDB, so it will be classified correctly",,,Liriospyris,,,,sp.,,,,,551,Liriospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Liriospyris stauropora,Liriospyris stauropora,,,,"in PBDB, so it will be classified correctly",,,Liriospyris,,,,stauropora,,,,,551,Liriospyris,genus,,85756,Triospyrididae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius barbatus,Lithelius barbatus,,,,"in PBDB, so it will be classified correctly",,,Lithelius,,,,barbatus,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius barbatus Motoyama,Lithelius barbatus Motoyama,Lithelius barbatus,Lithelius barbatus Motoyama,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,barbatus,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius minor,Lithelius minor,,,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,minor,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius minor gr.,Lithelius minor gr.,Lithelius minor,,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,minor,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius nautiloides,Lithelius nautiloides,,,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,nautiloides,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius sp.,Lithelius sp.,,,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,sp.,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithelius sp. A,Lithelius sp. A,Lithelius sp. A,,,"in PBDB, so it will be classified correctly",,,Lithelius ,,,,sp. A,,,,,191,Lithelius,genus,,85028,Litheliidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithochytris archaea,Lithochytris archaea,,,,"in PBDB, so it will be classified correctly",,,Lithochytris,,,,archaea,,,,,556,Lithochytris,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithochytris vespertilio,Lithochytris vespertilio,,,,"in PBDB, so it will be classified correctly",,,Lithochytris,,,,vespertilio,,,,,556,Lithochytris,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithocyclia angusta,Lithocyclia angusta,,,,"in PBDB, so it will be classified correctly",,,Lithocyclia,,,,angusta,,,,,192,Lithocyclia,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithocyclia aristotelis gr.,Lithocyclia aristotelis gr.,Lithocyclia aristotelis,,,"in PBDB, so it will be classified correctly",,,Lithocyclia,,,,aristotelis,,,,,192,Lithocyclia,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithocyclia crux,Lithocyclia crux,,,,"in PBDB, so it will be classified correctly",,,Lithocyclia,,,,crux,,,,,192,Lithocyclia,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithocyclia ocellus,Lithocyclia ocellus,,,,"in PBDB, so it will be classified correctly",,,Lithocyclia,,,,ocellus,,,,,192,Lithocyclia,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithocyclia ocellus gr.,Lithocyclia ocellus gr.,Lithocyclia ocellus,,,"in PBDB, so it will be classified correctly",,,Lithocyclia,,,,ocellus,,,,,192,Lithocyclia,genus,,66750,Coccodiscidae,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa ehrenbergi,Lithomelissa ehrenbergi,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,ehrenbergi,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa sakaii,Lithomelissa sakaii,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,sakaii,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa setosa,Lithomelissa setosa,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,setosa,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa sp.,Lithomelissa sp.,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,sp.,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa sphaerocephalis,Lithomelissa sphaerocephalis,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,sphaerocephalis,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa stigi,Lithomelissa stigi,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,stigi,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithomelissa tricornis,Lithomelissa tricornis,,,,"in PBDB, so it will be classified correctly",,,Lithomelissa,,,,tricorns,,,,,557,Lithomelissa,genus,,111596,Plagoniidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithopera bacca,Lithopera bacca,,,,"in PBDB, so it will be classified correctly",,,Lithopera ,,,,bacca,,,,,559,Lithopera,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithopera neotera,Lithopera neotera,,,,"in PBDB, so it will be classified correctly",,,Lithopera ,,,,neotera,,,,,559,Lithopera,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithopera renzae,Lithopera renzae,,,,"in PBDB, so it will be classified correctly",,,Lithopera ,,,,renzae,,,,,559,Lithopera,genus,,87060,Eucyrtidiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lithostrobus hexagonalis,Lithostrobus hexagonalis,,,,"in PBDB, so it will be classified correctly",,,Lithostrobus ,,,,hexagonalis,,,,,561,Lithostrobus,genus,,66335,Eucyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis aspera,Lophocyrtis aspera,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,aspera,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis biaurita,Lophocyrtis biaurita,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,biaurita,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis dumitricai,Lophocyrtis dumitricai,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,dumitricai,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
radiolarians,Lophocyrtis exitelus,Lophocyrtis exitelus,,,,"in PBDB, but classification differs to WoRMS and Mikrotax",,,Lophocyrtis,,,,exitelus,,,,,565,Lophocyrtis,genus,,87069,Lophocyrtiidae,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria
